name,description,open_time,close_time,entry_price,latitude,longitude,visit_count,provinces,city,subdistrict,street_name,postal_code,categories,facilities,title,url_image_1,url_image_2,url_image_3,url_video_1,url_video_2,url_video_3
Museum Sultan Mahmud Badaruddin II,"Museum Sultan Mahmud Badaruddin II adalah sebuah museum yang menampilkan koleksi beragam artefak bersejarah, termasuk benda-benda peninggalan Kesultanan Palembang. Bangunan museum ini memiliki arsitektur tradisional dengan elemen kolonial, mencerminkan kekayaan budaya dan sejarah yang disimpan di dalamnya. Di dalam museum, pengunjung dapat melihat berbagai macam senjata, pakaian tradisional, dan barang-barang antik yang memberikan gambaran tentang kehidupan di masa lampau.",09:00,15:00,5000,-2.989945898,104.7614097,5753280,Sumatera Selatan,Palembang,Bukit Kecil,"Jl. Sultan Mahmud Badarudin No. 19, Ilir",30113,Sejarah,"Area Parkir, Pusat Informasi, Rumah Difabel, Tempat Sampah, Toilet, Toko Oleh-oleh",Jejak Kejayaan Sultan di Museum Sultan Mahmud Badaruddin II,https://assets-a1.kompasiana.com/items/album/2022/11/09/20221024-105232-636b5b103788d4179c2956c2.jpg,https://media-cdn.tripadvisor.com/media/photo-s/0f/29/01/f0/museum-sultan-mahmud.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2023/02/01/562487398.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/museum_sultan_mahmud_badaruddin1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/museum_sultan_mahmud_badaruddin2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/museum_sultan_mahmud_badaruddin3.mp4
"Museum Negeri Sumatera Selatan ""Balaputera Dewa""","Museum Negeri Sumatera Selatan ""Balaputera Dewa"" memiliki berbagai pameran, termasuk benda-benda arkeologi, etnografi, dan sejarah alam yang mencerminkan warisan budaya daerah tersebut. Pengunjung dapat melihat berbagai peninggalan seperti peralatan tradisional, tekstil, kerajinan, dan replika rumah adat. ",08:00,16:00,2000,-2.950742519,104.730562,2563820,Sumatera Selatan,Palembang,Alang-Alang Lebar,"Jl. Srijaya No. 1, Sukaramai",30139,Sejarah,"Area Parkir, Pusat Informasi, Rumah Difabel, Tempat Sampah, Toilet, Toko Oleh-oleh",Balaputera Dewa: Melihat Warisan Sumatera Selatan,https://giwang.sumselprov.go.id/api/uploads/destinations/destination_16878436774556.jpg,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVWS1TNdZucx8JVcxNCG1PnNZKu9vNbU-AAahoFb_fBmpeCYdVCsxCriOf4iXt0V1GGrwW3a0WaLxVDNuC84-m5jJbVEwA8chXCDyKTw7IrlHwar4v4z5h8EW7F8lYYDItH3xQNQJB_R3I3tcG85EXqFA1922BNcBnvyvPK0Dncim63xkEF_kASg/s800/20230114_231441_0003-01.jpeg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Rumah_Limas_of_IDR_10000_banknote.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/museum_balaputeradewa1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/museum_balaputeradewa2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/museum_balaputeradewa3.mp4
Gunung Dempo,"Gunung ini menawarkan pemandangan alam yang indah, dengan kebun teh yang luas di lerengnya dan pemandangan Kota Pagaralam dari puncaknya. Selain itu, Gunung Dempo juga memiliki dua kawah yang masih aktif, yang menambah daya tarik petualangan bagi para wisatawan.",07:00,15:00,5000,-4.015447845,103.1282045,28278,Sumatera Selatan,Pagar Alam,Pagar Alam Utara,Jl. Dempio Makmur,31581,Alam,"Area Makanan, Area Parkir, Pusat Informasi, Tempat Ibadah, Penginapan, Tempat Sampah, Toilet",Keindahan Gunung Dempo: Destinasi Alam yang Mempesona,https://upload.wikimedia.org/wikipedia/commons/8/84/Gunung_dempo_%28cropped%29.jpg,https://cdn-assetd.kompas.id/VPvlhhiSztqvcujjAy16SU17RsY=/1024x576/https%3A%2F%2Fasset.kgnewsroom.com%2Fphoto%2Fpre%2F2018%2F01%2F21%2F4b9acbbd-b7fa-475e-b747-26d75e2a65d0_jpg.jpg,https://linggaupos.disway.id/upload/4148cc5e4603a518f014c5088afec981.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/gunung_dempo1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/gunung_dempo2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/gunung_dempo3.mp4
Kebun Raya Dempo,"Kebun Raya Dempo adalah taman botani yang menawarkan pemandangan alam yang asri dan udara sejuk. Kebun ini memiliki koleksi tanaman yang beragam, termasuk berbagai jenis bunga dan tanaman endemik. Pengunjung dapat menikmati keindahan lanskap yang terawat dengan baik, berjalan-jalan di jalur yang telah disediakan, dan bersantai di area piknik.",06:00,22:00,10000,-4.022511464,103.1592752,44855,Sumatera Selatan,Pagar Alam,Pagar Alam Selatan,"Jl. Rimau, Gunung Dempo",31581,Alam,"Area Makanan, Area Parkir, Pusat Informasi, Tempat Ibadah, Penginapan, Tempat Sampah, Toilet, Wahana Permainan",Menikmati Keasrian Kebun Raya Dempo,https://blog-images.reddoorz.com/uploads/ckeditor/pictures/8398/content_wisata-pagar-alam-3.jpg,https://static.promediateknologi.id/crop/0x0:0x0/x/photo/p2/11/2023/11/07/kebun-raya-dempo-3502006541.jpg,https://jadesta.kemenparekraf.go.id/imgpost/95938.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/kebun_raya_dempo1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/kebun_raya_dempo2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/kebun_raya_dempo3.mp4
Danau Ranau Pusri,"Danau ini adalah danau terbesar kedua di Sumatera yang dikelilingi oleh pegunungan dan hutan tropis. Pengunjung bisa menikmati kegiatan seperti berenang, memancing, dan berlayar, serta menikmati pemandangan Gunung Seminung yang berada di dekatnya.",08:00,20:00,5000,-4.845562349,104.0045831,8032,Sumatera Selatan,Ogan Komering Ulu Selatan,Buay Pematang Ribu Ranau Tenga,"Jl. Danau Ranau, Sukamarga",32275,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Tempat Sampah, Toilet, Wahana Permainan",Keindahan Danau Ranau Pusri yang Menakjubkan,https://palpos.disway.id/upload/921ab2c64660a1b2b0586ca067f29725.jpg,https://asset.kompas.com/crops/DDBwNvR7AskPVciAx1LOmzfQR3A=/0x72:1000x738/750x500/data/photo/2022/06/08/62a0972858cb1.jpg,https://pbs.twimg.com/media/EMJozdOUUAA0AD_.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/danau_ranau1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/danau_ranau2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/danau_ranau3.mp4
Air Terjun Lematang Indah,Air terjun ini terletak di dekat kota Lahat dan menawarkan pemandangan air yang mengalir deras dari ketinggian sekitar 40 meter. Tempat ini mudah diakses dan sering menjadi tujuan wisata keluarga.,00:00,23:59,4000,-4.072565621,103.3215811,20683,Sumatera Selatan,Pagar Alam,Dempo Selatan,"Jl. Kol. H. Djarab, Prahu Dipo",31521,Alam,"Area Makanan, Area Parkir, Tempat Sampah, Toilet",Menikmati Alam di Air Terjun Lematang Indah,https://bams.jambiprov.go.id/wp-content/uploads/2023/10/Air-Terjun-Lematang-Indah.png,https://t-2.tstatic.net/tribunnewswiki/foto/bank/images/Air-Terjun-Lematang-Indah-233.jpg,https://asset-2.tstatic.net/tribunnewswiki/foto/bank/images/Air-Terjun-Lematang-Indah-1.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/lematang_indah1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/lematang_indah2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/lematang_indah3.mp4
Kampung Kapitan,"Kampung ini adalah pemukiman etnis Tionghoa tertua di Palembang, dengan rumah-rumah berarsitektur Tiongkok yang masih terawat baik. Kampung Kapitan juga dikenal dengan klenteng-klenteng bersejarah yang berada di sana.",08:00,17:00,5000,-2.994805671,104.7631074,25078,Sumatera Selatan,Palembang,Seberang Ulu I,"Jl. KH. Azhari, 7 Ulu",30111,Seni dan Budaya,"Area Makanan, Tempat Sampah, Toilet, Toko Oleh-oleh",Kampung Kapitan: Wisata Sejarah dan Budaya Tionghoa,https://salsawisata.com/wp-content/uploads/2022/04/Kampung-Kapitan.jpg,https://img.okezone.com/content/2016/12/09/406/1562706/yuk-tengok-sejarah-kampung-kapitan-di-palembang-gdAhpUakxj.jpg,https://indonesiakaya.com/wp-content/uploads/2020/10/12__IMG_4894_2_Dari_Kapitan_Cina_inilah_kemudian_muncul_istilah_Kampung_Kapitan_yang_dahulu_ditinggali_oleh_masyarakat_keturunan_Tiongkok_di_Palembang.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/kampung_kapitan1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/kampung_kapitan2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/kampung_kapitan3.mp4
Pulau Kemaro,Pulau yang dipenuhi pohon hijau di dalam delta kecil Sungai Musi dengan pagoda 9 tingkat dan vihara besar yang menjadi pusat perayaan Cap Go Meh. Pulau Kemaro juga memiliki legenda romantis yang terkait dengan sejarah Palembang dan menjadi daya tarik budaya bagi pengunjung.,09:00,19:00,0,-2.978268251,104.8173927,175010,Sumatera Selatan,Palembang,Ilir Timur II,Jl. 1 Ilir,30119,Seni dan Budaya,"Area Makanan, Area Parkir, Pusat Informasi, Tempat Ibadah, Tempat Sampah, Toilet, Toko Oleh-oleh",Eksplorasi Pulau Kemaro: Legenda di Tengah Sungai,https://www.rumah123.com/seo-cms/assets/Legenda_Pulau_Kemaro_Palembang_e5a8f01245/Legenda_Pulau_Kemaro_Palembang_e5a8f01245.jpg,https://pergiyuk.com/wp-content/uploads/2022/09/Pulau-Kemaro.jpg,https://media-cdn.tripadvisor.com/media/photo-s/11/60/64/5b/legenda-pulau-kemaro.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/pulau_kemaro1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/pulau_kemaro2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_selatan/pulau_kemaro3.mp4
Museum Adityawarman,"Museum ini terletak di kota Padang dan menyimpan berbagai artefak sejarah dan budaya Minangkabau. Museum Adityawarman adalah salah satu museum terbesar di Sumatera Barat dan memiliki koleksi yang mencakup arkeologi, etnografi, dan sejarah alam.",08:30,16:00,5000,-0.953884863,100.3565147,89230,Sumatera Barat,Padang,Padang Barat,"Jl. Diponegoro No. 10, Belakang Tangsi",25114,Sejarah,"Area Makanan, Area Parkir, Pusat Informasi, Rumah Difabel, Tempat Sampah, Toilet, Toko Oleh-oleh",Menelusuri Sejarah Minangkabau di Museum Adityawarman,https://museumadityawarman.sumbarprov.go.id/admin/artikel/WhatsApp_Image_2021-02-13_at_4_06_48_PM.jpeg,https://media-cdn.tripadvisor.com/media/photo-s/0a/93/ad/17/img-20160313-091202-largejpg.jpg,https://lionmag.id/assets/uploads/9652e219949d7bd9e049703f931dd781.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/museum_adityawarman1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/museum_adityawarman2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/museum_adityawarman3.mp4
Benteng Fort De Kock,"Benteng ini dibangun oleh Belanda pada awal abad ke-19 di Bukittinggi sebagai benteng pertahanan. Benteng Fort de Kock sekarang menjadi salah satu tempat wisata sejarah yang populer, dengan menara pandang yang menawarkan pemandangan Kota Bukittinggi.",08:00,18:00,25000,-0.300285669,100.367804,454382,Sumatera Barat,Bukittinggi,Guguk Panjang,"Jl. Yos Sudarso, Benteng Ps. Atas",26136,Sejarah,"Area Makanan, Area Parkir, Pusat Informasi, Tempat Ibadah, Tempat Sampah, Toilet, Toko Oleh-oleh, Wahana Permainan",Jejak Kolonial di Benteng Fort De Kock,https://travelspromo.com/wp-content/uploads/2020/08/Landmark-Benteng-For-De-Kock-mustafa-mtp.jpg,https://rentalmobilpadang.co.id/wp-content/uploads/2019/04/benteng-fort-de-kock-peninggalan-belanda.jpg,https://travelspromo.com/wp-content/uploads/2020/08/meriam-daniel-weber.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/fort_de_kock1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/fort_de_kock2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/fort_de_kock3.mp4
Museum Rumah Kelahiran Buya Hamka,"Museum ini menampilkan berbagai koleksi pribadi dan memorabilia yang menggambarkan kehidupan serta karya-karya Buya Hamka. Rumah tradisional Minangkabau ini juga mempertahankan banyak aspek asli dari masa kecil Buya Hamka, memberikan pengunjung gambaran yang otentik tentang lingkungan tempat tokoh besar ini tumbuh dan berkembang.",09:30,17:30,0,-0.353872808,100.2178767,10429,Sumatera Barat,Agam,Tanjung Raya,"Jl. Raya Maninjau Lubuak Basuang, Sungai Batang",26471,Sejarah,"Area Parkir, Pusat Informasi, Tempat Sampah, Toilet, Toko Oleh-oleh",Mengenang Buya Hamka di Rumah Kelahirannya,https://www.jelajahsumbar.com/wp-content/uploads/2018/07/museum_rumah_kelahiran_buya_hamka-800x530.jpeg,https://asset.kompas.com/crops/1F8ByISkb2b8WcVSpAZgFTs_dc4=/0x0:0x0/750x500/data/photo/2024/04/14/661b3424d1df5.jpg,https://asset.kompas.com/crops/5mRBzc8U8O1OodQbH-L5eWbZndM=/0x0:0x0/750x500/data/photo/2024/04/14/661b358ad89a5.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/museum_buya_hamka1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/museum_buya_hamka2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/museum_buya_hamka3.mp4
Danau Maninjau,"Danau vulkanik ini terletak di kecamatan Tanjung Raya dan menawarkan pemandangan alam yang menakjubkan. Danau Maninjau dikelilingi oleh pegunungan dan sawah, dan pengunjung dapat menikmati kegiatan seperti berenang, memancing, atau bersepeda di sekitarnya.",00:00,23:59,3000,-0.305622658,100.1920107,332921,Sumatera Barat,Agam,Tanjung Raya,Jl. Tikungan 44,26471,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Penginapan, Tempat Sampah, Toilet, Wahana Permainan",Keindahan Danau Maninjau: Panorama dan Ketentraman,https://www.tempatwisata.pro/users_media/3150/Danau%20Maninjau.jpg,https://homecare24.id/wp-content/uploads/2023/05/Menikmati-Tempat-Wisata-Danau-Maninjau-Yang-Legendaris.png,https://agamkab.go.id/template/gambar/news_agam/berita_1659517344.jpeg,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/danau_maninjau1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/danau_maninjau2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/danau_maninjau3.mp4
Taman Wisata Lembah Harau,"Lembah ini terkenal dengan tebing-tebing granit yang menjulang tinggi dan air terjun yang indah. Lembah Harau adalah tempat yang populer untuk kegiatan panjat tebing, hiking, dan fotografi alam.",00:00,23:59,10000,-0.112923732,100.669823,675423,Sumatera Barat,Lima Puluh Kota,Harau,"Jl. Raya Harau, Tarantang",26271,Alam,"Area Makanan, Area Parkir, Pusat Informasi, Tempat Ibadah, Penginapan, Tempat Sampah, Toilet, Toko Oleh-oleh, Wahana Permainan",Pesona Alam Taman Wisata Lembah Harau,https://asset.kompas.com/crops/fBCiSPzdCZFfP1GeN69MrdO-Z_M=/0x0:750x500/750x500/data/photo/2022/01/30/61f643727377f.png,https://asset.kompas.com/crops/sbkGr9FXjCxgdjMPBaC0Mf-HB-M=/0x0:740x493/750x500/data/photo/2020/06/12/5ee30a6a0c463.jpg,https://asset.kompas.com/crops/Z8hXwE-DKzO902r9PP89esSDYZo=/0x0:750x500/750x500/data/photo/2022/01/30/61f642eb1956b.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/lembah_harau1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/lembah_harau2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/lembah_harau3.mp4
Pantai Air Manis,"Pantai ini terkenal dengan legenda Malin Kundang, yang dikisahkan menjadi batu di pantai ini. Selain kisah legenda, Pantai Air Manis menawarkan pemandangan laut yang indah dan ombak yang cocok untuk berselancar.",00:00,23:59,5000,-0.99131244,100.360693,28374,Sumatera Barat,Padang,Padang Selatan,"Jl. Malin Kundang, Air Manis",25217,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Tempat Sampah, Toilet, Wahana Permainan",Legenda Malin Kundang di Pantai Air Manis,https://i0.wp.com/www.pesisir.net/wp-content/uploads/2021/05/Pantai-Air-Manis-Padang.jpg,https://infosumbar.net//aset/arsip/2015/02/Pantai-Air-Manis2.jpg,https://palpos.disway.id/upload/03b1252b89b2eccbfce58bf9a560a0b2.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/pantai_air_manis1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/pantai_air_manis2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/pantai_air_manis3.mp4
Istano Basa Pagaruyung,"Istana ini adalah replika dari istana kerajaan Minangkabau yang asli, yang dibangun kembali setelah beberapa kali terbakar. Istana Pagaruyung menawarkan wawasan tentang sejarah dan budaya Minangkabau dengan arsitektur tradisionalnya yang megah dan koleksi artefak kerajaan.",08:00,18:00,25000,-0.470985274,100.6213513,347842,Sumatera Barat,Tanah Datar,Tanjung Emas,"Jl. Sutan Alam Bagagarsyah, Pagaruyung",27281,Seni dan Budaya,"Area Makanan, Area Parkir, Pusat Informasi, Rumah Difabel, Tempat Ibadah, Tempat Sampah, Toilet, Toko Oleh-oleh",Menyelami Budaya Minangkabau di Istano Basa Pagaruyung,https://helloindonesia.id/wp-content/uploads/2019/10/3__IMG_3157_Istano_Basa_Pagaruyung_merupakan_adalah_salah_satu_jejak_kemegahan_kerajaan_yang_pernah_berkuasa_di_Minangkabau-1280x720.jpg,https://asset-2.tstatic.net/tribunnewswiki/foto/bank/images/Istana-Basa-Pagaruyung.jpg,https://wonderfulimage.s3-id-jkt-1.kilatstorage.id/1619677527-istana_pagaruyung-7-medium.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/istano_basa_pagaruyung2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/istano_basa_pagaruyung2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/istano_basa_pagaruyung3.mp4
Jam Gadang,Jam Gadang adalah menara jam yang menjadi ikon kota Bukittinggi dan dibangun oleh pemerintah kolonial Belanda pada tahun 1926. Menara ini memiliki sejarah yang kaya dan sering menjadi pusat perayaan dan acara budaya di Bukittinggi.,00:00,23:39,0,-0.30505822,100.3694946,758932,Sumatera Barat,Bukittinggi,Guguk Panjang,"Jl. Raya Bukittinggi - Payakumbuh, Benteng Ps. Atas",26136,Seni dan Budaya,"Area Makanan, Area Parkir, Tempat Sampah, Toilet, Toko Oleh-oleh, Wahana Permainan",Jam Gadang: Simbol Ikonik Bukittinggi,https://indonesiakaya.com/wp-content/uploads/2020/10/Jam_Gadang_1200.jpg,https://bukittinggikota.sikn.go.id/uploads/r/dinas-perpustakaan-dan-kearsipan-kota-bukittinggi/6/5/f/65fef2a1960178e9ae2ee29f16437b0ed1753da4c835c51a6fa48eb36376851e/23_141.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/803/2023/08/30/Mengenal-Sejarah-Jam-Gadang-Menara-Jam-Ikonik-Kota-Bukittinggi-1242076397.jpg,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/jam_gadang1.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/jam_gadang2.mp4,https://storage.googleapis.com/provinces_url/video_url/sumatera_barat/jam_gadang3.mp4
Candi Muara Takus,"Candi Muara Takus adalah sebuah kompleks candi Buddha yang terletak di Kabupaten Kampar, satu-satunya peninggalan sejarah bercorak Buddha di Riau dan termasuk salah satu candi tertua di Indonesia",08:00,17:00,10000,0.336166072,100.6419697,240180,Riau,Kampar,XIII Koto Kampar,Jl. Muara Takus,28453,Sejarah,"Area Makanan, Area Parkir, Tempat Sampah, Toilet",Eksplorasi Keindahan Candi Muara Takus: Warisan Sejarah Nan Megah,https://thumb.viva.id/intipseleb/1265x711/2022/10/14/634911b68c7dd-candi-muara-takus.jpg,https://akcdn.detik.net.id/community/media/visual/2023/08/30/foto-penampakan-candi-muara-takus-dok-disbud-riau_169.jpeg?w=700&q=90,https://cdn0-production-images-kly.akamaized.net/QThpNHfbS_rDRAvH18TCo34UnjU=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2813712/original/033994800_1558596483-IMG_20190523_125851.jpg,https://storage.googleapis.com/provinces_url/video_url/riau/candi_muara_takus1.mp4,https://storage.googleapis.com/provinces_url/video_url/riau/candi_muara_takus2.mp4,https://storage.googleapis.com/provinces_url/video_url/riau/candi_muara_takus3.mp4
Istana Siak Sri Indrapura,"Istana Siak Sri Indrapura adalah bekas istana Kesultanan Siak yang dibangun pada abad ke-19, sekarang menjadi museum yang menyimpan berbagai peninggalan sejarah Kesultanan Siak",09:00,16:00,15000,0.7950054,102.0490187,394109,Riau,Siak,Siak,Jl. Sultan Syarif Kasim,28773,Sejarah,"Area Makanan, Area Parkir, Pusat Informasi, Tempat Sampah, Toilet",Menjelajahi Kemegahan Istana Siak Sri Indrapura: Kejayaan Masa Lampau,https://www.batiqa.com/upload/news/z/pekanbaru-siak-sri-indrapura-1_1k6w3.jpg,https://cdn0-production-images-kly.akamaized.net/2c9v0ADCPcpd4RvLFvhcpXqUjys=/1231x710/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/1294665/original/010841100_1469101739-20160721--Istana-Siak-Sri-Indrapura-Riau-Faizal-Fanani-01.jpg,https://www.djkn.kemenkeu.go.id/files/images/2022/03/IMG_8409.JPG,https://storage.googleapis.com/provinces_url/video_url/riau/istana_kerajaan_siak1.mp4,https://storage.googleapis.com/provinces_url/video_url/riau/istana_kerajaan_siak2.mp4,https://storage.googleapis.com/provinces_url/video_url/riau/istana_kerajaan_siak3.mp4
